Date,Open,High,Low,Close,Adj Close,Volume,Returns
2022-01-01,1.310130000114441,1.3769750595092773,1.3097870349884033,1.3769750595092773,1.3769750595092773,851279685,
2022-01-02,1.3770170211791992,1.388754963874817,1.3465150594711304,1.3775839805603027,1.3775839805603027,881893010,0.0004422164706763265
2022-01-03,1.3775990009307861,1.3775990009307861,1.3157999515533447,1.3216370344161987,1.3216370344161987,956659954,-0.04061236696535098
2022-01-04,1.3215080499649048,1.3496819734573364,1.299481987953186,1.3116580247879028,1.3116580247879028,1014646349,-0.007550491828268058
2022-01-05,1.3119440078735352,1.3508750200271606,1.2026790380477905,1.236001968383789,1.236001968383789,1416139355,-0.05767971146011741
2022-01-06,1.2352089881896973,1.2945760488510132,1.1934159994125366,1.2797820568084717,1.2797820568084717,1559075484,0.03542072710606603
2022-01-07,1.2799170017242432,1.2824079990386963,1.1932369470596313,1.2115470170974731,1.2115470170974731,1751707653,-0.053317703079197365
2022-01-08,1.211467981338501,1.2526700496673584,1.1381160020828247,1.1875120401382446,1.1875120401382446,1499054949,-0.01983825358821778
2022-01-09,1.1876929998397827,1.204035997390747,1.153478980064392,1.17385995388031,1.17385995388031,1088569809,-0.011496377128391244
2022-01-10,1.1737860441207886,1.178858995437622,1.080152988433838,1.128051996231079,1.128051996231079,1481621292,-0.03902335836383908
2022-01-11,1.127856969833374,1.1936149597167969,1.125648021697998,1.1851099729537964,1.1851099729537964,1089929557,0.05058098111909115
2022-01-12,1.1855510473251343,1.30634605884552,1.1855510473251343,1.3045350313186646,1.3045350313186646,1651269250,0.10077128797356272
2022-01-13,1.3046560287475586,1.3509949445724487,1.2331609725952148,1.2331609725952148,1.2331609725952148,2022506483,-0.05471225916509315
2022-01-14,1.2333699464797974,1.3065030574798584,1.2271050214767456,1.2909259796142578,1.2909259796142578,1855980787,0.0468430385835803
2022-01-15,1.2910890579223633,1.315587043762207,1.2572580575942993,1.2962629795074463,1.2962629795074463,967735764,0.004134241604451416
2022-01-16,1.2959330081939697,1.4206409454345703,1.2911590337753296,1.407251000404358,1.407251000404358,2436680646,0.08562153100992265
2022-01-17,1.408210039138794,1.5941309928894043,1.3907630443572998,1.5941309928894043,1.5941309928894043,5285117130,0.132797910558492
2022-01-18,1.5964800119400024,1.6312979459762573,1.4182369709014893,1.4655410051345825,1.4655410051345825,4287066351,-0.08066463065356322
2022-01-19,1.4649460315704346,1.5311110019683838,1.3314779996871948,1.34175705909729,1.34175705909729,3304139176,-0.08446297005925485
2022-01-20,1.3416539430618286,1.4233380556106567,1.2578760385513306,1.2580549716949463,1.2580549716949463,1686210420,-0.062382446088010135
2022-01-21,1.2588030099868774,1.279778003692627,1.1091660261154175,1.1232329607009888,1.1232329607009888,3009627794,-0.10716702690051383
2022-01-22,1.1230789422988892,1.1521949768066406,0.9333969950675964,1.066715955734253,1.066715955734253,3930474859,-0.05031636975063891
2022-01-23,1.0676610469818115,1.1648730039596558,1.056931972503662,1.122370958328247,1.122370958328247,2362627205,0.05217415404242742
2022-01-24,1.1227819919586182,1.1243380308151245,0.9591240286827087,1.0665980577468872,1.0665980577468872,3237316963,-0.04969203824057655
2022-01-25,1.066519021987915,1.0720239877700806,0.9982119798660278,1.0435739755630493,1.0435739755630493,1766326155,-0.02158646550742327
2022-01-26,1.043619990348816,1.1496479511260986,1.0264860391616821,1.0790469646453857,1.0790469646453857,2437592239,0.033991829916223626
2022-01-27,1.0787349939346313,1.0787349939346313,1.0091660022735596,1.0435329675674438,1.0435329675674438,1519972359,-0.03291237382759615
2022-01-28,1.0432339906692505,1.0583430528640747,1.0140960216522217,1.0506060123443604,1.0506060123443604,1206550586,0.0067779792270523664
2022-01-29,1.0504920482635498,1.0806139707565308,1.041646957397461,1.0595699548721313,1.0595699548721313,913122499,0.008532163744017218
2022-01-30,1.0597480535507202,1.0753459930419922,1.028417944908142,1.0374729633331299,1.0374729633331299,748084610,-0.0208546792379255
2022-01-31,1.0376149415969849,1.0576039552688599,1.012045979499817,1.0523029565811157,1.0523029565811157,925666321,0.014294341898164697
2022-02-01,1.0522359609603882,1.09231698513031,1.0378860235214233,1.0886240005493164,1.0886240005493164,1130552843,0.03451576729025452
2022-02-02,1.0903090238571167,1.1002399921417236,1.027750015258789,1.028905987739563,1.028905987739563,1086043481,-0.05485641762410154
2022-02-03,1.0286879539489746,1.057224988937378,1.0192610025405884,1.0564440488815308,1.0564440488815308,873675008,0.026764409450533932
2022-02-04,1.0562429428100586,1.1356240510940552,1.0472970008850098,1.1356240510940552,1.1356240510940552,1178757518,0.07494954635444562
2022-02-05,1.1360609531402588,1.1728849411010742,1.1026179790496826,1.1273449659347534,1.1273449659347534,1363912644,-0.007290339748727392
2022-02-06,1.1272350549697876,1.1478029489517212,1.10316801071167,1.1445469856262207,1.1445469856262207,911521818,0.0152588783480343
2022-02-07,1.1443560123443604,1.206853985786438,1.1282639503479004,1.1973069906234741,1.1973069906234741,2107219347,0.046096845004913956
2022-02-08,1.1976499557495117,1.257815957069397,1.1359130144119263,1.1787199974060059,1.1787199974060059,2267265855,-0.015523999578244685
2022-02-09,1.1779580116271973,1.2121570110321045,1.1547499895095825,1.1948100328445435,1.1948100328445435,1239455609,0.013650430529682067
2022-02-10,1.1946359872817993,1.2186670303344727,1.1491819620132446,1.1524779796600342,1.1524779796600342,1810255178,-0.03542994452743864
2022-02-11,1.1525709629058838,1.162572979927063,1.0725680589675903,1.080346941947937,1.080346941947937,1395763170,-0.06258777953690264
2022-02-12,1.0805109739303589,1.0914069414138794,1.0347169637680054,1.0581990480422974,1.0581990480422974,1401190670,-0.020500723467320126
2022-02-13,1.0580079555511475,1.0709439516067505,1.0356290340423584,1.0458190441131592,1.0458190441131592,1066206015,-0.011699125936695531
2022-02-14,1.045469045639038,1.0527809858322144,1.021528959274292,1.050266981124878,1.050266981124878,1261583495,0.004253065610877682
2022-02-15,1.0502179861068726,1.1133660078048706,1.0500179529190063,1.1075860261917114,1.1075860261917114,1370174980,0.0545756898930998
2022-02-16,1.107630968093872,1.1105409860610962,1.069288969039917,1.0849809646606445,1.0849809646606445,1028924852,-0.02040930545936137
2022-02-17,1.0843180418014526,1.0915119647979736,1.0122220516204834,1.0198949575424194,1.0198949575424194,1093325576,-0.059988155772467744
2022-02-18,1.0202230215072632,1.0413110256195068,0.9894729852676392,0.9971129894256592,0.9971129894256592,1288743412,-0.022337563244411607
2022-02-19,0.9970049858093262,1.0178539752960205,0.9775140285491943,0.9977030158042908,0.9977030158042908,1104597763,0.0005917347230341985
2022-02-20,0.9976289868354797,0.9976289868354797,0.9232950210571289,0.9329019784927368,0.9329019784927368,1429017666,-0.06495022695638053
2022-02-21,0.9324520230293274,0.9862470030784607,0.8577139973640442,0.8582360148429871,0.8582360148429871,2072270994,-0.08003623678704752
2022-02-22,0.8581299781799316,0.8937559723854065,0.8199899792671204,0.8890169858932495,0.8890169858932495,2058499639,0.03586539194104299
2022-02-23,0.8889889717102051,0.9554309844970703,0.8691689968109131,0.8691689968109131,0.8691689968109131,1824386011,-0.022325770370285936
2022-02-24,0.8685150146484375,0.8823419809341431,0.752810001373291,0.8534250259399414,0.8534250259399414,3629367685,-0.01811382013019125
2022-02-25,0.8535720109939575,0.9065409898757935,0.8292440176010132,0.8980270028114319,0.8980270028114319,1652894219,0.05226232594054414
2022-02-26,0.8979960083961487,0.9282960295677185,0.8854010105133057,0.8879179954528809,0.8879179954528809,1099934921,-0.01125690800711221
2022-02-27,0.8877879977226257,0.9126759767532349,0.840146005153656,0.858335018157959,0.858335018157959,1278510571,-0.03331724038303008
2022-02-28,0.8578699827194214,0.9676129817962646,0.8450400233268738,0.9598280191421509,0.9598280191421509,1779202386,0.11824404088977092
2022-03-01,0.9598860144615173,1.0054030418395996,0.9449350237846375,0.9623460173606873,0.9623460173606873,1778795527,0.0026233847817724865
2022-03-02,0.9624249935150146,0.9736289978027344,0.929062008857727,0.9386619925498962,0.9386619925498962,1262681262,-0.024610716294900192
2022-03-03,0.9387220144271851,0.9440789818763733,0.8860729932785034,0.902658998966217,0.902658998966217,986233549,-0.03835565290747123
2022-03-04,0.9027929902076721,0.9030500054359436,0.83086097240448,0.8428890109062195,0.8428890109062195,1115108721,-0.06621546799893419
2022-03-05,0.8431749939918518,0.8809400200843811,0.8248389959335327,0.8656719923019409,0.8656719923019409,734896311,0.02702963391494051
2022-03-06,0.8656880259513855,0.87049800157547,0.8230040073394775,0.8237519860267639,0.8237519860267639,670024869,-0.04842481522788544
2022-03-07,0.8237379789352417,0.845475971698761,0.7832909822463989,0.7973790168762207,0.7973790168762207,1040234323,-0.03201566684864576
2022-03-08,0.7971739768981934,0.8191480040550232,0.7903180122375488,0.8012499809265137,0.8012499809265137,955952004,0.004854609876063343
2022-03-09,0.801485002040863,0.8614310026168823,0.8010069727897644,0.8492929935455322,0.8492929935455322,980869497,0.059960079578990744
2022-03-10,0.8493549823760986,0.8505759835243225,0.7912219762802124,0.8063160181045532,0.8063160181045532,903650101,-0.05060323794920718
2022-03-11,0.806302011013031,0.8171470165252686,0.7859299778938293,0.7901250123977661,0.7901250123977661,792395101,-0.02008022331597492
2022-03-12,0.7900729775428772,0.8008009791374207,0.7895650267601013,0.7906739711761475,0.7906739711761475,493606091,0.000694774586005531
2022-03-13,0.7905669808387756,0.8190249800682068,0.7832509875297546,0.7909950017929077,0.7909950017929077,772035954,0.000406021480993779
2022-03-14,0.7904120087623596,0.8120750188827515,0.7819079756736755,0.8039169907569885,0.8039169907569885,924771999,0.01633637246100328
2022-03-15,0.8038409948348999,0.8156219720840454,0.7859169840812683,0.8000059723854065,0.8000059723854065,832137304,-0.004864952994586336
2022-03-16,0.8000239729881287,0.8386319875717163,0.7953959703445435,0.8383740186691284,0.8383740186691284,1233395707,0.047959699812388346
2022-03-17,0.8383619785308838,0.8558800220489502,0.8299300074577332,0.8367840051651001,0.8367840051651001,909733920,-0.0018965443449122654
2022-03-18,0.8366569876670837,0.8588799834251404,0.8228790163993835,0.8534330129623413,0.8534330129623413,792706852,0.019896422128618863
2022-03-19,0.8532739877700806,0.9129210114479065,0.8519719839096069,0.9010990262031555,0.9010990262031555,1103521076,0.05585208506917416
2022-03-20,0.9013220071792603,0.9146029949188232,0.8656690120697021,0.8770920038223267,0.8770920038223267,949951339,-0.026641935772568903
2022-03-21,0.8772010207176208,0.9275990128517151,0.8659189939498901,0.916782021522522,0.916782021522522,1233477886,0.0452518293716373
2022-03-22,0.9168879985809326,0.9850329756736755,0.9095919728279114,0.9764400124549866,0.9764400124549866,1699537576,0.06507325572701483
2022-03-23,0.9761620163917542,1.1074819564819336,0.9590680003166199,1.1074819564819336,1.1074819564819336,3447683427,0.13420378349457285
2022-03-24,1.1072039604187012,1.185750961303711,1.0854220390319824,1.130010962486267,1.130010962486267,3671006856,0.02034254903429744
2022-03-25,1.130228042602539,1.1638150215148926,1.075631022453308,1.0978879928588867,1.0978879928588867,2232929187,-0.028427130969334025
2022-03-26,1.0980149507522583,1.1572309732437134,1.0822720527648926,1.1505939960479736,1.1505939960479736,1407171432,0.048006721570787114
2022-03-27,1.1510059833526611,1.1833950281143188,1.1081249713897705,1.1821479797363281,1.1821479797363281,1322194562,0.027424081645424092
2022-03-28,1.1823339462280273,1.242864966392517,1.1624679565429688,1.1701840162277222,1.1701840162277222,2304056098,-0.010120529505345366
2022-03-29,1.1692850589752197,1.2393579483032227,1.1690330505371094,1.1911120414733887,1.1911120414733887,1761798381,0.017884388229068016
2022-03-30,1.1909799575805664,1.216668963432312,1.1676080226898193,1.1903849840164185,1.1903849840164185,1424442312,-0.0006104022389622488
2022-03-31,1.1902990341186523,1.2263200283050537,1.1371619701385498,1.1418509483337402,1.1418509483337402,1745903089,-0.040771713634123574
2022-04-01,1.1419520378112793,1.1729730367660522,1.107619047164917,1.1654249429702759,1.1654249429702759,1687785845,0.020645421953658927
2022-04-02,1.165444016456604,1.193843960762024,1.1510499715805054,1.1560070514678955,1.1560070514678955,1224117012,-0.008081079403000735
2022-04-03,1.1559089422225952,1.1985429525375366,1.1466870307922363,1.1859409809112549,1.1859409809112549,976725814,0.025894244680730427
2022-04-04,1.1857999563217163,1.2403579950332642,1.1654930114746094,1.2129449844360352,1.2129449844360352,2447778820,0.022770107416332674
2022-04-05,1.2130290269851685,1.2173930406570435,1.1675479412078857,1.170801043510437,1.170801043510437,1188106135,-0.03474513804531143
2022-04-06,1.1707919836044312,1.1716070175170898,1.0523790121078491,1.052770972251892,1.052770972251892,1710318316,-0.10081138201299589
2022-04-07,1.053128957748413,1.0984690189361572,1.0451380014419556,1.0918940305709839,1.0918940305709839,1139697598,0.0371619842779356
2022-04-08,1.0916320085525513,1.097432017326355,1.0213700532913208,1.0263259410858154,1.0263259410858154,926095649,-0.060049865325191853
2022-04-09,1.0259120464324951,1.0450750589370728,1.0237900018692017,1.0450149774551392,1.0450149774551392,640896639,0.018209650191197024
2022-04-10,1.0450119972229004,1.0680299997329712,1.0287569761276245,1.0308849811553955,1.0308849811553955,626332866,-0.013521333765142307
2022-04-11,1.0306710004806519,1.0306710004806519,0.9201160073280334,0.92044997215271,0.92044997215271,1398303911,-0.10712641179320725
