Date,Open,High,Low,Close,Adj Close,Volume,Returns
2022-01-01,1.0000929832458496,1.0007469654083252,1.0000300407409668,1.000499963760376,1.000499963760376,43336209524,
2022-01-02,1.0004910230636597,1.000849962234497,1.0001599788665771,1.0004600286483765,1.0004600286483765,43202922802,-0.000039915155868097685
2022-01-03,1.000452995300293,1.0007270574569702,1.000040054321289,1.0001649856567383,1.0001649856567383,54125933259,-0.00029490732581971546
2022-01-04,1.000161051750183,1.0005379915237427,0.9999780058860779,1.0002080202102661,1.0002080202102661,60765931554,0.000043027454615041094
2022-01-05,1.0002050399780273,1.0006259679794312,0.9999520182609558,1.0001219511032104,1.0001219511032104,77225535519,-0.00008605120666560495
2022-01-06,1.0001230239868164,1.0005979537963867,0.9999809861183167,1.000195026397705,1.000195026397705,71751236899,0.00007306638396853415
2022-01-07,1.0002080202102661,1.0006279945373535,0.999845027923584,1.0002520084381104,1.0002520084381104,82344370614,0.00005697092957013261
2022-01-08,1.0002599954605103,1.0004440546035767,0.999879002571106,1.0000970363616943,1.0000970363616943,62394894090,-0.0001549330319846609
2022-01-09,1.0000970363616943,1.0003139972686768,1.0000079870224,1.0002570152282715,1.0002570152282715,49109221960,0.00015996334431611636
2022-01-10,1.0002559423446655,1.0003039836883545,1.0000200271606445,1.000180959701538,1.000180959701538,68455690767,-0.00007603598432748271
2022-01-11,1.0001790523529053,1.0005199909210205,1.0000189542770386,1.0003620386123657,1.0003620386123657,59061400900,0.00018104614877056946
2022-01-12,1.0003689527511597,1.0007129907608032,1.0002100467681885,1.000290036201477,1.000290036201477,62300703831,-0.0000719763526698669
2022-01-13,1.0002870559692383,1.0007630586624146,1.0002620220184326,1.000404953956604,1.000404953956604,63231903910,0.00011488443448204322
2022-01-14,1.000411033630371,1.0007569789886475,1.0001620054244995,1.0002830028533936,1.0002830028533936,60503324000,-0.00012190173861903464
2022-01-15,1.0003010034561157,1.000939965248108,1.0002219676971436,1.000641942024231,1.000641942024231,41922988280,0.0003588376187673159
2022-01-16,1.0007270574569702,1.0008180141448975,1.0002429485321045,1.0004169940948486,1.0004169940948486,41551382127,-0.0002248036184924196
2022-01-17,1.0004340410232544,1.0006489753723145,1.0002180337905884,1.0003679990768433,1.0003679990768433,51430977642,-0.00004897459588804054
2022-01-18,1.0003509521484375,1.0009969472885132,1.0001740455627441,1.0004199743270874,1.0004199743270874,52799723207,0.000051956130436181525
2022-01-19,1.000412940979004,1.001041054725647,1.000190019607544,1.0004899501800537,1.0004899501800537,50127231375,0.000069946477241567
